id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
0723e6c7-7c1c-483b-b53a-5fb4362723e4,Maria Sophia da Luz,1976-01-26,960.066.169-57,85698679,Silveira,MG,Brasil,M,81 0884 5463,96006616957@exemplo.com.br,2024-05-29
80fb26c2-0815-48fc-aff6-f79884269554,Arthur Gabriel Rocha,1964-06-26,638.562.526-40,96678044,Gomes de Goiás,MA,Brasil,M,(081) 7482 5810,63856252640@exemplo.com.br,2024-09-12
5d8fb939-b6ae-469f-8b51-ac2e3a09d463,Alícia Melo,1968-05-05,425.471.199-70,21727-914,da Mata do Oeste,MT,Brasil,M,21 9604-1298,42547119970@exemplo.com.br,2025-08-26
ebea630c-c91d-4bc2-8922-0099256ccd55,Otávio Macedo,1977-03-09,269.535.842-35,50760-473,Martins de Nascimento,AC,Brasil,M,81 1542-4441,26953584235@exemplo.com.br,2023-12-27
f102a99f-aa2a-4453-bf8d-ac5fc437cf99,Diogo Duarte,1970-05-26,830.115.401-39,68458-114,Pereira da Serra,PA,Brasil,F,(061) 3718 6099,83011540139@exemplo.com.br,2024-03-09
d93d9e92-0df1-4de7-993b-a2fc0b583906,Antônio da Mota,1980-04-11,873.034.879-80,14899-226,Carvalho,RR,Brasil,F,+55 (061) 8347 1867,87303487980@exemplo.com.br,2023-11-11
5a8deee3-0a48-4b2e-a57a-729a954dd32a,Emanuelly Ferreira,1993-12-28,053.769.190-97,11699819,Castro,RR,Brasil,F,(021) 2859-0419,05376919097@exemplo.com.br,2024-11-01
ec9781c1-3521-4695-a6ff-5074a74f910f,Pietro Cunha,1972-06-03,438.500.341-30,68972-158,Carvalho,RR,Brasil,M,(041) 6302 3070,43850034130@exemplo.com.br,2025-05-16
b33c32e7-9cc6-489c-a842-9a19014d0fa6,Helena Moreira,1963-05-29,672.124.371-91,17341529,Moreira,SP,Brasil,F,71 4447 4614,67212437191@exemplo.com.br,2024-09-20
2ddafbcc-4e53-4b23-b1da-81774be418ff,Diogo das Neves,1960-11-11,078.317.400-64,27394744,Freitas,RJ,Brasil,M,(011) 8686-7956,07831740064@exemplo.com.br,2024-05-23
43641e46-5f38-4fbb-bfbf-78397ac5e4a2,Noah Cassiano,2005-09-23,596.272.698-13,18070-393,Mendes Alegre,PA,Brasil,M,+55 (011) 2864-8320,59627269813@exemplo.com.br,2024-11-11
47f7c61d-3a65-470c-9ccb-4f9d7b9eebc2,Ravi Dias,1987-09-25,321.498.452-60,98300255,Costela de da Luz,PE,Brasil,M,0800-423-8912,32149845260@exemplo.com.br,2024-06-20
876c927a-adca-44a3-bf22-d86ef934b940,Dr. Rael Mendonça,1944-12-01,812.891.314-34,31674062,Cunha dos Dourados,RR,Brasil,M,+55 81 0671-2903,81289131434@exemplo.com.br,2024-12-05
5dca3e67-2039-48ac-8410-adaa06893219,Emilly Albuquerque,1972-07-18,243.372.054-25,99681-200,Casa Grande do Campo,RS,Brasil,F,0500-141-3821,24337205425@exemplo.com.br,2025-06-25
d9d9dd00-6aaa-4a58-b7e6-483543ced89c,Valentina Cavalcanti,1976-11-19,135.623.128-44,02122-390,Costa,MT,Brasil,M,11 9675-7022,13562312844@exemplo.com.br,2025-06-05
4b23e4fe-5b5c-4889-9c92-db1db3ad63af,Aurora Oliveira,1972-10-02,493.322.885-14,58094109,Abreu de Cassiano,SP,Brasil,M,+55 31 2867-0053,49332288514@exemplo.com.br,2024-10-31
a218302a-4caa-4235-b2d5-db6a1cdaa3c9,Srta. Ana Clara Pinto,1940-01-25,063.674.411-29,12145084,Sousa de Pimenta,GO,Brasil,F,+55 21 0712 4891,06367441129@exemplo.com.br,2025-08-10
d24ec332-b240-4da0-bf51-4da6b379945b,João Pedro Cunha,1997-08-04,400.663.441-08,75901-229,Vieira do Campo,RN,Brasil,F,41 0111-5783,40066344108@exemplo.com.br,2024-04-06
7e405fea-6cf1-44f4-943f-bc3e7a6d5369,Luan Cavalcanti,1950-09-25,943.288.084-77,85195471,Ribeiro Grande,RR,Brasil,M,71 6835 4459,94328808477@exemplo.com.br,2024-11-02
2cb41148-8a69-451c-9e1d-7b17ff651039,Agatha Ribeiro,1964-07-14,444.711.466-62,38175-517,Pinto,PR,Brasil,M,+55 21 6733 0416,44471146662@exemplo.com.br,2024-08-13
44dabfbe-097e-4530-a400-9c72176901af,Isabel Pacheco,1997-10-30,871.637.775-88,86423-721,Castro,MG,Brasil,M,+55 (021) 9497 5114,87163777588@exemplo.com.br,2025-05-11
9bef0ff5-0743-40c3-bfc4-39ca2b4d6727,Pedro Henrique Santos,1942-11-17,087.949.048-09,30843342,Azevedo de Silveira,AC,Brasil,F,0500-540-9073,08794904809@exemplo.com.br,2024-01-25
43417422-5c2d-4111-b222-3324406b4ad1,Sra. Isabelly Gonçalves,1982-03-28,051.355.323-13,55148-250,Rocha,BA,Brasil,M,(051) 1348-0487,05135532313@exemplo.com.br,2024-09-10
0d48f845-005c-4ea6-821b-427c9e1e0e6b,Bento Ramos,1957-06-01,411.715.868-30,45186419,Freitas,SC,Brasil,M,+55 61 1149 6771,41171586830@exemplo.com.br,2025-01-10
7dbb5805-d458-44a8-b5c6-a660be9f23be,Enzo Martins,1983-04-09,783.596.158-09,77306-604,Leão,MS,Brasil,M,(081) 7219 2969,78359615809@exemplo.com.br,2024-10-31
c8b67ae8-723a-412b-b3d3-5abfae216243,Cauê Novais,1974-11-14,589.446.605-98,69887966,Lopes,PI,Brasil,M,(061) 5217-6675,58944660598@exemplo.com.br,2024-03-27
a473bd21-df7f-440c-a366-d9c0e356ad9b,Luiz Miguel Dias,1973-07-22,589.700.515-45,13507-975,Aragão de da Rocha,MT,Brasil,F,+55 (031) 3116-1676,58970051545@exemplo.com.br,2025-03-20
a9b00eda-eef1-4172-9758-c778a1a12443,Antony Montenegro,2000-03-18,253.605.750-47,41893-225,da Rocha,DF,Brasil,M,(051) 8514-2464,25360575047@exemplo.com.br,2025-07-07
ef447f6b-24f2-4759-99d8-7b5115e978d0,Manuella Câmara,1996-04-19,659.014.755-35,29370346,Rios do Oeste,AL,Brasil,M,+55 41 5546-5544,65901475535@exemplo.com.br,2023-11-02
0aee3ce9-6267-45f4-9609-f071c4c56f12,Eloá Pastor,2000-05-06,366.232.220-81,32339-412,Fogaça,TO,Brasil,M,+55 (071) 3377 1316,36623222081@exemplo.com.br,2024-02-19
0f598c6b-c0fe-49bb-8e54-a37894971439,Pedro Vieira,1985-10-11,036.607.265-63,72318160,da Rocha,DF,Brasil,F,+55 21 0005-4230,03660726563@exemplo.com.br,2025-05-29
1ebb48f0-a7a6-40b5-8eaa-f3f8dc273ac0,Theodoro Sampaio,1967-12-09,133.863.067-91,78504-733,Gomes,CE,Brasil,F,+55 11 8088 4095,13386306791@exemplo.com.br,2024-04-15
d03b2b3d-0c75-4ee8-a2fc-d2f17687a4d2,Luiz Gustavo Farias,1959-02-02,323.448.838-56,23261999,Jesus da Praia,BA,Brasil,M,+55 81 6080 7163,32344883856@exemplo.com.br,2025-07-28
55169cad-83ec-4c94-a3f6-8876bc13bce9,Otto Mendes,1984-03-01,397.545.135-02,07572-655,Sampaio,RS,Brasil,F,+55 61 0328-1480,39754513502@exemplo.com.br,2024-10-22
cb16c496-2c48-46c0-9b3b-9d9301b86d10,Srta. Laís Peixoto,1970-08-12,797.898.651-33,95772156,Pinto do Norte,MA,Brasil,M,+55 81 0484 4596,79789865133@exemplo.com.br,2025-02-23
aeb00d7a-128d-43f7-a85e-86a5757c6462,Mateus Cassiano,1965-12-26,498.172.185-47,16894413,Borges,SC,Brasil,M,71 8527 9254,49817218547@exemplo.com.br,2025-09-10
ff5408ed-4da4-4708-a2c1-86d9a980a303,Melina Guerra,1949-08-22,278.909.712-26,13285-680,Santos,RN,Brasil,M,31 9009 9248,27890971226@exemplo.com.br,2025-04-02
ea571b49-c128-4480-9586-fffed30e53cf,Maria Sophia Castro,1977-02-26,532.005.781-68,64336494,Silva da Prata,PE,Brasil,M,0300 963 3976,53200578168@exemplo.com.br,2025-08-10
f09a4558-aed2-4063-ba6f-a1ad65436855,Mirella Campos,1973-02-08,215.330.054-64,08504715,Ribeiro da Serra,TO,Brasil,M,81 1517 3945,21533005464@exemplo.com.br,2024-09-21
e71ae45e-8140-4995-ba02-53f7ea9d52d1,Cauã Porto,1951-03-01,401.757.970-58,29457-143,Martins,BA,Brasil,M,41 4147-3507,40175797058@exemplo.com.br,2024-12-19
8a45a4bb-4e38-4c8a-9f3e-d11c8f67df29,Ana Júlia Gomes,1979-02-08,609.361.374-02,34703082,Garcia da Praia,PR,Brasil,M,+55 61 9610 9830,60936137402@exemplo.com.br,2023-12-21
466fbf93-9f3a-4144-99eb-236ceed79f55,Laís Ramos,1971-04-19,975.470.325-29,15159909,Gonçalves do Sul,CE,Brasil,M,(011) 4878 1935,97547032529@exemplo.com.br,2025-06-09
39ddc45e-b154-4e25-b49c-1a36a96d57ef,Lunna Andrade,1999-12-17,306.588.247-37,10643997,Andrade,PB,Brasil,F,81 0772 8818,30658824737@exemplo.com.br,2025-07-08
9b48290f-c50b-4dba-b3e4-5df26e9acaa8,Sr. João Pedro Sá,1989-03-08,118.917.854-42,15613410,Siqueira,MT,Brasil,M,(051) 0649 0572,11891785442@exemplo.com.br,2024-05-23
4bb36eb5-c393-4522-a240-8f23b76e7150,Julia Moura,1936-12-01,971.747.292-19,93378116,Barros,PB,Brasil,M,(051) 7442 0705,97174729219@exemplo.com.br,2023-11-19
2acacaac-aeab-4384-bcfa-1e8c306fe5dd,Daniel da Conceição,1984-02-12,193.014.454-83,81869432,Mendes da Praia,PE,Brasil,M,51 3154 3578,19301445483@exemplo.com.br,2024-04-30
5675e38b-3a83-4ad5-a3ee-dcfbfc97c4ea,Samuel Freitas,1998-08-15,976.641.232-59,73822190,Pires de Pacheco,PI,Brasil,M,84 0491 8484,97664123259@exemplo.com.br,2023-12-17
b7ba6b0e-dd2f-4b8a-9e73-834103d03566,Calebe Rezende,1995-05-31,287.621.235-27,92162-486,Siqueira,MT,Brasil,F,+55 (021) 7793-8009,28762123527@exemplo.com.br,2024-02-23
a752becc-7710-469a-bf39-05052626958c,Isabelly Camargo,1988-07-29,709.471.451-36,50306-868,Costa das Flores,MT,Brasil,M,(084) 4686 4163,70947145136@exemplo.com.br,2024-01-22
5fb91daf-e900-45a3-8564-908727efbad8,Maria Laura Rezende,1948-09-22,668.034.760-62,47441-372,Pires,RN,Brasil,F,(051) 0198-4148,66803476062@exemplo.com.br,2024-02-26
73aa6502-4f5a-4136-ac57-1661a2f392af,André Ribeiro,1978-10-27,943.879.433-56,04073-768,Teixeira,ES,Brasil,F,84 1488 5168,94387943356@exemplo.com.br,2024-12-09
e54589ae-f599-4f66-805e-5f339cce6458,Dra. Pietra Garcia,1944-08-17,857.820.071-78,73020455,Freitas de Albuquerque,AL,Brasil,F,61 5668 5070,85782007178@exemplo.com.br,2023-11-28
2ba20f4c-1939-4927-b3a4-b1fbdd1f03bd,Lucca Vargas,1959-03-29,132.262.372-21,20345117,Ferreira da Serra,RS,Brasil,F,31 8142-6146,13226237221@exemplo.com.br,2024-02-04
d205da93-2393-4952-b918-d361732103be,Rafaela Nascimento,1963-12-11,223.024.216-64,80878395,Pimenta Grande,BA,Brasil,F,(041) 2723 7968,22302421664@exemplo.com.br,2024-02-16
7e95af38-6acb-4ea8-b40a-0cee32993282,Ryan Souza,1971-10-07,988.408.325-54,99722922,Macedo,AL,Brasil,F,(031) 6876 1140,98840832554@exemplo.com.br,2024-12-08
91a4102d-01dd-4881-bd1a-18edb150f09a,Fernanda Siqueira,1994-04-15,765.752.958-72,41711232,Costa,AC,Brasil,M,+55 71 3121-9123,76575295872@exemplo.com.br,2024-02-15
4830ff1e-0ceb-43c8-84e3-665b3fd392af,Yan Fonseca,1977-04-23,659.509.883-57,79679593,Vargas de Santos,GO,Brasil,F,0500 844 7525,65950988357@exemplo.com.br,2025-05-30
f4e27fdd-8502-4988-856e-77125fd76a4b,Evelyn Cavalcante,1986-03-21,943.001.557-51,12594-780,da Conceição da Praia,SE,Brasil,M,(084) 6058 1524,94300155751@exemplo.com.br,2024-12-21
f042e1df-342c-486c-9388-ac8e2b3ac0c8,João Pedro Vargas,2000-08-23,326.472.670-03,18403913,Silveira,ES,Brasil,M,+55 81 3813-0995,32647267003@exemplo.com.br,2025-04-10
5d1be1a4-72cb-4af4-b861-6f47c060ce3e,Davi Lucca Moura,2001-02-19,950.551.757-57,09275193,Sampaio,PB,Brasil,F,51 0912 9553,95055175757@exemplo.com.br,2023-12-30
2630f16c-dfbd-48f7-bb6c-ddaf870c2896,Davi Lucca Rios,1955-11-22,592.244.945-11,57373-408,Cavalcante Verde,MT,Brasil,M,84 3145 7544,59224494511@exemplo.com.br,2025-04-19
4b683591-6d73-4432-afe8-e57588d96e87,Sra. Juliana Sampaio,1992-03-31,440.326.131-96,83095-964,Pimenta,AP,Brasil,F,(021) 1290 0386,44032613196@exemplo.com.br,2024-03-02
606458e6-e0b0-40af-a620-29b91799887b,Maitê Vasconcelos,1965-02-06,333.793.673-30,66292-809,Cassiano de Cavalcante,SE,Brasil,M,+55 (084) 9535 4678,33379367330@exemplo.com.br,2025-05-13
28d2cd62-ff66-48af-ba83-e8b400b2e324,Davi Luiz Fonseca,2002-03-16,535.141.924-85,46182867,Borges Paulista,PI,Brasil,M,(011) 1185-4479,53514192485@exemplo.com.br,2024-10-14
0842e57e-f18a-4170-8c86-de17cbdf9125,Dra. Cecília Fernandes,1950-09-29,856.018.341-29,37692548,Carvalho da Prata,GO,Brasil,F,(031) 3776-8683,85601834129@exemplo.com.br,2024-03-23
bd8267e5-404f-4bde-b0ef-1caef5ee4c64,Pedro Henrique Alves,2001-05-26,010.734.831-51,04909316,Pereira,SE,Brasil,M,0300-375-9269,01073483151@exemplo.com.br,2024-09-18
31c63815-e556-458e-833a-1dbe89c37f51,Dr. Pietro Sá,1948-01-10,937.447.334-19,89644-425,Jesus Grande,AC,Brasil,M,+55 81 5001-5793,93744733419@exemplo.com.br,2024-06-25
cd8f4a2d-b38b-49a3-a84f-03cae41a93e8,Rebeca Souza,1983-07-03,835.406.420-59,19399-504,Vasconcelos,ES,Brasil,F,+55 51 7824 5310,83540642059@exemplo.com.br,2023-09-25
faa67dc9-eb1c-45b3-95d3-a7c619ab4d4a,Arthur Caldeira,1937-03-25,830.592.913-92,65717657,Novais de Aragão,BA,Brasil,M,+55 (061) 8669-5950,83059291392@exemplo.com.br,2024-12-22
39f5268f-7a6f-4521-82a3-3db101dd5b7f,Sara Moura,1975-11-09,277.766.555-14,62480-080,Jesus das Pedras,DF,Brasil,F,+55 11 7651-3694,27776655514@exemplo.com.br,2024-06-21
e58a31dc-dd97-427b-aef7-d968c9765278,Larissa Rodrigues,1995-11-04,316.013.734-77,94551-036,Garcia,SP,Brasil,F,(021) 8897-4330,31601373477@exemplo.com.br,2024-06-09
192593b7-503d-4afb-9f22-5e67070bd130,Benjamin da Luz,1974-06-16,693.346.962-47,58305-444,Costa da Prata,PR,Brasil,F,+55 31 8474 7382,69334696247@exemplo.com.br,2024-08-29
b2f4c6e1-7dfd-4e0c-9b7b-2769e951d025,Diogo Andrade,1965-10-08,620.540.785-64,42652-819,Ferreira,AL,Brasil,F,+55 (041) 8137-7507,62054078564@exemplo.com.br,2023-12-16
80432d1e-bbd5-422b-a7dc-41cada11bb4e,Ian Fogaça,1935-03-23,391.204.801-57,43190628,Rios,MT,Brasil,F,+55 84 0984 9926,39120480157@exemplo.com.br,2025-02-13
9b83c2f1-43c2-461b-a881-34d65990a025,Nathan Nunes,1935-10-23,787.901.031-64,19808975,Sá,AL,Brasil,F,+55 31 9790-2516,78790103164@exemplo.com.br,2024-06-29
dfcee0cb-8e38-4546-9a95-bae0734788e0,Giovanna Nogueira,1956-04-30,257.086.493-90,57090514,das Neves,AL,Brasil,F,(084) 6492 5270,25708649390@exemplo.com.br,2024-06-06
8eab2212-c8a9-4ef9-926f-3ecd42e6d704,Carolina das Neves,1934-10-01,613.170.862-04,27578489,Caldeira,CE,Brasil,M,81 4860 7812,61317086204@exemplo.com.br,2025-06-03
5915a084-b078-4528-8d10-a7be7edb545b,Alexandre Garcia,1983-11-04,569.284.263-79,04510-384,Oliveira da Mata,PR,Brasil,M,+55 11 2784 3833,56928426379@exemplo.com.br,2025-03-20
9e4a93d9-182c-43fe-a310-28538b82d77e,Théo da Rosa,1980-02-19,561.022.890-49,92014-470,Leão do Sul,PI,Brasil,M,+55 71 5514-8855,56102289049@exemplo.com.br,2024-10-31
b8ddf9f0-0738-4381-be55-fbc4bc1aabdb,Luiz Fernando Fogaça,1976-11-10,469.758.747-49,79633-222,Cirino,RR,Brasil,M,81 9110 9905,46975874749@exemplo.com.br,2025-02-25
07f3129b-352b-4a2d-973b-1d2b32658ab8,Maria Clara Ramos,1941-03-26,921.586.109-15,63918-029,Silveira,SC,Brasil,F,21 3022-4521,92158610915@exemplo.com.br,2023-12-01
40c9d9cf-e61c-4607-b199-c1eeab525600,Sra. Maya Almeida,2001-03-17,207.437.732-32,62103-170,Monteiro,RN,Brasil,F,+55 (051) 2851 3971,20743773232@exemplo.com.br,2025-06-29
4866fde3-b612-441b-b736-f029f56ec379,Sr. Diogo Ribeiro,1989-05-25,134.987.189-44,70413222,Martins,AL,Brasil,F,+55 21 1926-3637,13498718944@exemplo.com.br,2024-04-14
a50d9dd9-d1df-4f0f-9e19-3dcb29e78a40,Aylla Guerra,1996-05-28,821.898.618-67,38052288,Santos de Teixeira,CE,Brasil,F,(021) 6305-6979,82189861867@exemplo.com.br,2025-07-03
9bfdc1e5-438e-44ed-a3e2-afc15b765775,Ester Andrade,1991-01-12,170.605.308-65,03027-411,Pastor,MS,Brasil,F,51 8284 1811,17060530865@exemplo.com.br,2024-02-24
0706668e-8fa9-428c-af05-5c2f1e63dd40,Amanda Garcia,2000-12-09,006.048.870-29,22536-514,Nogueira do Norte,RO,Brasil,F,+55 (041) 4861 5568,00604887029@exemplo.com.br,2024-12-11
777a1e35-6f6c-409d-919d-e1c0feddb378,Maria Isis Martins,1975-11-01,902.363.396-47,37901-262,Cunha Paulista,DF,Brasil,M,(031) 6252 7568,90236339647@exemplo.com.br,2024-02-05
77fdb7e2-8498-4c11-90f3-3e6e83a11f8b,Isis Ramos,1935-03-15,996.068.392-08,47547590,Sousa,PR,Brasil,F,+55 84 5393-3766,99606839208@exemplo.com.br,2025-06-04
919ba1c1-f5f0-4043-9c85-622dfd435172,Benjamim da Mata,2002-09-04,317.953.710-49,46897911,Gonçalves de Araújo,GO,Brasil,M,51 8029 4998,31795371049@exemplo.com.br,2024-03-26
f2f0ddb3-531a-4795-96c2-f8458009fffc,Breno Jesus,2007-06-23,361.924.085-34,64015845,Teixeira,RO,Brasil,M,+55 (041) 2126-6977,36192408534@exemplo.com.br,2024-07-13
eb340c86-ea4c-429d-b102-b36fd784deff,Stephany da Rocha,1951-04-04,464.962.642-71,59303364,Novais,RO,Brasil,M,+55 (061) 8252 2498,46496264271@exemplo.com.br,2025-09-12
c2ede118-b1f3-4f03-92b3-fcae4815731c,Marina Cavalcante,1988-05-24,999.544.163-71,25742917,Vasconcelos,MG,Brasil,F,61 6353-3208,99954416371@exemplo.com.br,2024-05-19
f28c35f5-bfa3-4814-8bf9-cb449c0e858a,Danilo Souza,1969-11-04,267.033.636-75,52884292,Novaes,AM,Brasil,M,+55 11 4910 4080,26703363675@exemplo.com.br,2025-01-17
cb37fcf4-6268-45db-95db-255c56884675,Anthony Sampaio,1938-12-20,543.591.438-58,45363-311,Fogaça,CE,Brasil,F,41 3329 3051,54359143858@exemplo.com.br,2023-12-27
eea45805-2002-4d2a-a43d-e3085bfeeb11,Dra. Lunna Correia,1980-03-17,820.246.017-29,55341219,Araújo de Freitas,RN,Brasil,M,71 3610 2799,82024601729@exemplo.com.br,2025-03-16
0ffe19d8-ccfb-4cad-82a6-5b2e9d6279e7,Pedro Lucas da Mota,1980-10-22,828.639.315-87,44151-875,Andrade,ES,Brasil,M,61 1576-1348,82863931587@exemplo.com.br,2024-08-06
2109417c-be2a-4ad7-ab31-6b99cadb5ae2,Sarah Cavalcanti,1992-08-05,757.049.174-86,76467582,Garcia da Serra,PE,Brasil,F,+55 61 1968 0161,75704917486@exemplo.com.br,2025-08-31
6336e1e2-fb68-4419-943e-bf2f74a9747a,Sr. Bernardo Oliveira,1965-10-05,819.769.228-24,26034-235,Peixoto Grande,AC,Brasil,M,11 9021 6412,81976922824@exemplo.com.br,2024-02-28
c32b2ae7-c7b0-4a97-936a-b457fee312e3,Dr. Léo Caldeira,2005-05-25,423.941.256-71,07338-223,Araújo,MG,Brasil,F,(061) 3336-6140,42394125671@exemplo.com.br,2025-05-18
caa7ccd2-583b-4da4-ada8-8480bfa7e130,Noah Costa,1988-08-17,263.760.405-98,17887-843,da Mata,CE,Brasil,M,+55 (011) 2158-5949,26376040598@exemplo.com.br,2023-12-29
8f38e34f-4d87-4c5f-bf71-5e3bdfa6f73a,Lavínia Nunes,1984-07-31,206.003.986-64,63515-086,Montenegro,PE,Brasil,F,+55 (061) 4821 2879,20600398664@exemplo.com.br,2024-03-03
9faa24af-7c32-4fa3-9dcf-55276698098c,Vinicius Cirino,1990-07-02,648.172.905-72,58814-548,da Rosa,MA,Brasil,F,+55 (041) 0000 9728,64817290572@exemplo.com.br,2024-11-18
0daeca88-7921-44ba-be36-226c46e5f759,Letícia Borges,2004-12-07,769.413.288-58,83450827,Duarte,ES,Brasil,F,(051) 1730 7157,76941328858@exemplo.com.br,2025-07-05
68cf17df-a8f2-4606-9ab8-673bce7fce48,Gael Fonseca,1956-09-02,445.368.581-42,74291-429,Vieira de Cavalcanti,DF,Brasil,F,84 8254-3907,44536858142@exemplo.com.br,2024-10-27
4545ae9b-ce71-44b3-875e-474f6eb6442c,Paulo da Conceição,2001-03-17,335.088.903-18,44344639,Cirino,RJ,Brasil,F,(084) 7602-1152,33508890318@exemplo.com.br,2025-03-08
18f04bee-d684-400c-8913-b1cbd4045447,Melina Fonseca,1955-09-07,622.963.665-72,16052-377,Moura de Minas,AC,Brasil,F,(031) 7926-7753,62296366572@exemplo.com.br,2024-04-17
1865bf17-608d-4395-8041-89f6bff19a75,Thales Câmara,1965-10-22,427.102.104-49,15032-055,Araújo,TO,Brasil,F,81 7826-3830,42710210449@exemplo.com.br,2025-02-10
9b2d62d6-feb8-45b9-8562-16e553ae81a2,Luísa Moura,1982-12-06,293.821.907-40,11349-428,Melo de Garcia,PR,Brasil,F,+55 (084) 0178 8119,29382190740@exemplo.com.br,2023-12-07
f7807008-5c48-4940-b514-d5b2a39ca367,Luiza Rios,1957-11-19,838.847.965-65,94550-976,Cassiano do Campo,PR,Brasil,F,+55 (051) 1413 2470,83884796565@exemplo.com.br,2025-09-08
dbbdfd00-0d91-41be-be6d-615f65c5737f,Isadora Vargas,1976-06-13,820.718.424-32,06947-493,Vieira,PI,Brasil,M,+55 (051) 5004-9737,82071842432@exemplo.com.br,2025-03-21
9d3aa242-0abd-4136-8aeb-cf224abd748c,Henry Gabriel Monteiro,1954-09-03,443.810.182-17,55442-643,Mendes Alegre,RN,Brasil,M,+55 (041) 0546-8986,44381018217@exemplo.com.br,2025-07-07
cc47ad9f-f97e-451e-976a-d1853c405bdf,Sr. Diego da Mota,1986-03-11,264.510.912-45,91885161,Gonçalves,PB,Brasil,F,+55 (051) 7772-8921,26451091245@exemplo.com.br,2024-01-13
52f3e168-8326-4a7e-817f-aa51cdfeeeff,Antônio Teixeira,1985-06-17,577.088.495-58,13737-541,Moura,MS,Brasil,M,+55 (084) 3104-8957,57708849558@exemplo.com.br,2023-11-06
bd734136-a7c1-494d-8e6a-1d1530d996e2,Marina Caldeira,1991-02-22,914.728.849-55,54951527,da Paz de Minas,PB,Brasil,F,11 8994 5522,91472884955@exemplo.com.br,2024-09-19
a39063c7-4d30-4192-92de-22195c4e7cdd,Allana Oliveira,1952-10-25,680.950.614-65,48303343,Lopes,MA,Brasil,M,+55 81 5604 9577,68095061465@exemplo.com.br,2025-08-10
ffe1cf36-dbf6-4d69-b93d-a8e334dfc128,Isaac Nunes,1973-03-18,274.958.460-38,82088730,Rocha do Galho,PA,Brasil,F,+55 (084) 3386 7973,27495846038@exemplo.com.br,2024-04-12
c2be4098-c1af-4086-b1e6-3a8cfc85241b,Dr. João Guilherme Duarte,1953-02-04,714.596.774-34,62073751,Câmara do Oeste,PR,Brasil,F,+55 (051) 2597 7227,71459677434@exemplo.com.br,2024-02-04
42b662b8-726b-4b3f-9696-2a724dbc8263,Lorenzo Cavalcanti,1954-07-22,441.915.948-33,47522099,Aragão do Amparo,PA,Brasil,F,+55 (051) 4808-7853,44191594833@exemplo.com.br,2024-07-24
b001f5ee-ec6d-4aae-8f1f-ccf4e8b49763,Gabriel Correia,1987-07-18,558.630.488-80,46621501,Fonseca das Flores,RS,Brasil,F,(031) 8059 7045,55863048880@exemplo.com.br,2025-04-30
dbb6318a-3eb1-4805-84ea-af85871a219c,João Pedro Novais,1997-06-05,961.164.489-46,92108091,Santos da Mata,PR,Brasil,M,(081) 1421-4590,96116448946@exemplo.com.br,2025-02-22
f162deb3-2a4e-40f8-b940-6e4b4f83dce0,Francisco Melo,1995-11-11,846.444.151-27,63170-550,da Cunha das Pedras,ES,Brasil,F,(041) 6694-1969,84644415127@exemplo.com.br,2025-08-21
fcb44623-6f58-46f2-9210-6465c8f4d9ab,Vitória Borges,1984-06-07,772.987.195-56,43224536,da Luz,PE,Brasil,F,(011) 0947 1759,77298719556@exemplo.com.br,2025-03-04
6dbdb20a-b815-4c62-ba04-41895f15feb4,Srta. Alexia Albuquerque,1950-06-28,121.975.277-81,49717-435,Barbosa do Sul,AM,Brasil,F,(061) 3341-9691,12197527781@exemplo.com.br,2025-05-14
0a767e00-5ce3-455a-93c3-e129aabdc12b,Dra. Olívia Lima,1965-08-06,645.119.114-18,93294-818,Vasconcelos da Praia,PE,Brasil,M,+55 11 5254 0751,64511911418@exemplo.com.br,2023-11-28
f1c41959-41b4-474f-9ff0-6b4e6a7756fe,Ana Andrade,1953-02-26,158.672.364-34,74773663,Costa da Mata,MG,Brasil,F,0300 410 0342,15867236434@exemplo.com.br,2024-07-16
76a551b5-3d66-492a-8ee5-b41dd0b8cc5d,Letícia Albuquerque,1952-06-04,072.423.339-81,62690616,Sales do Galho,PR,Brasil,M,+55 (071) 6308 1444,07242333981@exemplo.com.br,2025-06-25
ceb707bc-ed41-4c04-b170-f8e368d481b6,José Miguel Duarte,1959-12-16,136.124.827-44,72409-909,Costa,SE,Brasil,M,21 8776-5914,13612482744@exemplo.com.br,2025-06-18
c3e9a5a7-e1ab-4d4d-b376-ac71ece2a8a2,Thiago Abreu,1962-09-20,632.868.641-84,42714-177,Borges,AC,Brasil,M,31 5320-0738,63286864184@exemplo.com.br,2024-06-20
edf6201e-aa7d-4305-96eb-4d6cc63e58e2,Luigi Fogaça,1953-04-29,389.746.867-89,74182601,Fernandes,BA,Brasil,M,(081) 5883-8698,38974686789@exemplo.com.br,2024-11-13
09ff9136-6ecc-4370-b900-b608ff8de289,Ester Araújo,2005-01-13,957.538.099-34,81084692,Nunes,DF,Brasil,F,+55 71 3289 2194,95753809934@exemplo.com.br,2024-04-05
0c653ce1-b85a-48da-a36b-8cbda4f744a0,Maria Fernanda Aragão,1939-09-09,207.861.057-78,85457-223,Mendonça,SP,Brasil,M,0800-098-4765,20786105778@exemplo.com.br,2024-08-22
ede302ba-5bd9-4bc9-8cf7-442bfc84aa11,Leonardo Lopes,1958-04-04,644.584.365-46,07742023,Costa de Souza,MT,Brasil,M,(061) 9889-9090,64458436546@exemplo.com.br,2023-11-30
